ID,duration,path,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,phn_format,phn_opts,wrd,wrd_format,wrd_opts,starts,ends,phonemes_61,phonemes_39
mgsl0_si1164,2.912,train/dr7/mgsl0/si1164.wav,wav,,mgsl0,string,,string,,otherwise the outlook could be dark indeed,string,,0 11000 12156 12760 13680 14746 17240 18560 19400 20762 22280 23268 23979 25080 25880 26920 27880 29160 29560 30161 30680 31080 32840 33720 34520 35400 36360 37760 38200 38520 41800 43080 43864,11000 12156 12760 13680 14746 17240 18560 19400 20762 22280 23268 23979 25080 25880 26920 27880 29160 29560 30161 30680 31080 32840 33720 34520 35400 36360 37760 38200 38520 41800 43080 43864 46560,h# ah dh ax w ay z dh iy aw q l uh kcl k uh dcl b iy dcl d aa r kcl k ih n dcl d iy dcl d h#,sil ah dh ah w ay z dh iy aw l uh sil k uh sil b iy sil d aa r sil k ih n sil d iy sil d sil
mgsl0_si534,2.32325,train/dr7/mgsl0/si534.wav,wav,,mgsl0,string,,string,,he earnestly urged a cease fire,string,,0 2440 3400 4929 6520 7160 8040 10000 10347 11080 11864 14161 16334 16751 18240 18757 19400 20440 23320 25000 27780 29080 32292 35049,2440 3400 4929 6520 7160 8040 10000 10347 11080 11864 14161 16334 16751 18240 18757 19400 20440 23320 25000 27780 29080 32292 35049 37120,h# hh iy er n eh s tcl t l iy er dcl jh dcl d ix s iy s f ay er h#,sil hh iy er n eh s sil t l iy er sil jh sil d ih s iy s f ay er sil
mgsl0_sx174,3.801625,train/dr7/mgsl0/sx174.wav,wav,,mgsl0,string,,string,,the haunted house was a hit due to outstanding audio visual effects,string,,0 2920 3080 3800 4680 5848 6120 6360 6720 7770 8187 9399 11880 14040 14493 15400 16840 17760 18640 20200 22200 22809 23853 24148 24731 25480 28200 29000 30880 31149 31880 33800 34297 34600 35640 36762 38520 39000 40229 41650 42920 44280 45800 46227 46979 48160 49320 51031 53160 53913 54247 55459 58680,2920 3080 3800 4680 5848 6120 6360 6720 7770 8187 9399 11880 14040 14493 15400 16840 17760 18640 20200 22200 22809 23853 24148 24731 25480 28200 29000 30880 31149 31880 33800 34297 34600 35640 36762 38520 39000 40229 41650 42920 44280 45800 46227 46979 48160 49320 51031 53160 53913 54247 55459 58680 60800,h# dh ax hv ao n tcl t ix dcl hv aw s w ax z ix hv ih tcl d ux tcl t ax-h aw tcl s tcl t ae n dcl ih ng ao dx iy ow v ih zh w ax l ax f eh kcl k tcl s h#,sil dh ah hh aa n sil t ih sil hh aw s w ah z ih hh ih sil d uw sil t ah aw sil s sil t ae n sil ih ng aa dx iy ow v ih sh w ah l ah f eh sil k sil s sil
mjdg0_sx322,2.2784375,train/dr7/mjdg0/sx322.wav,wav,,mjdg0,string,,string,,a leather handbag would be a suitable gift,string,,0 2640 3321 4418 5640 6439 7177 9004 10527 11912 12260 12611 14520 15450 15656 16120 17440 17600 18722 19619 22750 23880 24510 24914 25800 27080 28440 28860 30760 33160 34090 34440,2640 3321 4418 5640 6439 7177 9004 10527 11912 12260 12611 14520 15450 15656 16120 17440 17600 18722 19619 22750 23880 24510 24914 25800 27080 28440 28860 30760 33160 34090 34440 36400,h# ah l eh dh er hv ae n dcl b ae gcl g ax dcl b iy ix s ux dx ix bcl el gcl g ih f tcl t h#,sil ah l eh dh er hh ae n sil b ae sil g ah sil b iy ih s uw dx ih sil l sil g ih f sil t sil
mjdg0_sx412,2.67525,train/dr7/mjdg0/sx412.wav,wav,,mjdg0,string,,string,,gwen planted green beans in her vegetable garden,string,,0 2230 2760 3770 5200 6751 7270 8670 9214 10720 11122 11470 11814 12468 14240 14790 15646 17360 19120 19402 19680 22320 23603 24890 25720 26485 27800 28741 30036 31440 31780 33127 33666 34096 34551 34949 35269 36600 37271 37662 39840 40840 41213 42579,2230 2760 3770 5200 6751 7270 8670 9214 10720 11122 11470 11814 12468 14240 14790 15646 17360 19120 19402 19680 22320 23603 24890 25720 26485 27800 28741 30036 31440 31780 33127 33666 34096 34551 34949 35269 36600 37271 37662 39840 40840 41213 42579 42720,h# g w eh n pcl p l ae n tcl t ih dcl g r iy n bcl b iy n z ix n hv axr v eh dcl jh tcl t ax-h bcl b el gcl g aa r dcl en h#,sil g w eh n sil p l ae n sil t ih sil g r iy n sil b iy n z ih n hh er v eh sil jh sil t ah sil b l sil g aa r sil n sil
mjdg0_sx52,2.8288125,train/dr7/mjdg0/sx52.wav,wav,,mjdg0,string,,string,,her classical performance gained critical acclaim,string,,0 1898 2660 3640 4530 5700 6293 7603 9026 9315 10080 10480 11480 13080 13550 14161 16110 17400 18120 19277 19989 20559 21040 22592 23800 24100 27232 27906 28265 28960 30140 31515 31746 32118 32464 32746 33440 34200 34920 36469 37160 38250 39610 40486 43254 44492,1898 2660 3640 4530 5700 6293 7603 9026 9315 10080 10480 11480 13080 13550 14161 16110 17400 18120 19277 19989 20559 21040 22592 23800 24100 27232 27906 28265 28960 30140 31515 31746 32118 32464 32746 33440 34200 34920 36469 37160 38250 39610 40486 43254 44492 45200,h# hh er kcl k l ae s ax-h kcl k el pcl p axr f ao r m ix n tcl s gcl g ey n dcl d kcl k r ix dcl d ix kcl k el ax kcl k l ey m h#,sil hh er sil k l ae s ah sil k l sil p er f aa r m ih n sil s sil g ey n sil d sil k r ih sil d ih sil k l ah sil k l ey m sil
mjdg0_si1672,3.8784375,train/dr7/mjdg0/si1672.wav,wav,,mjdg0,string,,string,,it moved in a silver arc toward his throat then veered downward,string,,0 1960 2494 3240 4456 5280 7200 7853 8415 8720 9575 10569 11060 13150 14370 15414 16215 16602 17838 19480 20440 22260 23350 23728 24772 25733 26440 26801 27738 28445 30287 32400 33640 36120 37327 38450 44850 44980 46480 48040 49160 50706 51480 53140 53340 56760 57560 57960 58760 60379,1960 2494 3240 4456 5280 7200 7853 8415 8720 9575 10569 11060 13150 14370 15414 16215 16602 17838 19480 20440 22260 23350 23728 24772 25733 26440 26801 27738 28445 30287 32400 33640 36120 37327 38450 44850 44980 46480 48040 49160 50706 51480 53140 53340 56760 57560 57960 58760 60379 62000,h# q ix tcl m ux v dcl d ix n ix s ih l v axr q aa r kcl t ax w ao r dx hv ix z th r ow tcl t pau dh eh n v ih r dcl d aw n w axr dcl h#,sil ih sil m uw v sil d ih n ih s ih l v er aa r sil t ah w aa r dx hh ih z th r ow sil t sil dh eh n v ih r sil d aw n w er sil sil
mjdg0_sx142,3.136,train/dr7/mjdg0/sx142.wav,wav,,mjdg0,string,,string,,which long article was opaque and needed clarification,string,,0 1038 2206 2892 3501 4200 5790 6558 8469 9566 11186 12040 12440 13194 14090 14640 15400 16200 17000 17503 18606 19800 21050 21931 25000 26050 26880 29720 30868 32183 33800 34259 35320 36550 37910 38433 39018 40046 40520 42000 42360 42930 43600 45697 47332 49064,1038 2206 2892 3501 4200 5790 6558 8469 9566 11186 12040 12440 13194 14090 14640 15400 16200 17000 17503 18606 19800 21050 21931 25000 26050 26880 29720 30868 32183 33800 34259 35320 36550 37910 38433 39018 40046 40520 42000 42360 42930 43600 45697 47332 49064 50080,h# hh w ih tcl ch l ao ng aa r dx ix kcl k ax l w ax z ow pcl p ey kcl k pau ae n iy dx ix dcl k l eh r axr f ix kcl k ey sh en h#,sil hh w ih sil ch l aa ng aa r dx ih sil k ah l w ah z ow sil p ey sil k sil ae n iy dx ih sil k l eh r er f ih sil k ey sh n sil
mjdg0_si1705,2.24,train/dr7/mjdg0/si1705.wav,wav,,mjdg0,string,,string,,got the upstairs guy he bellows,string,,0 2180 2450 4600 5830 6180 7143 7812 8520 8898 9813 10330 10740 12040 12657 13744 14940 15270 20877 22794 23602 24693 24917 26360 27549 30131 32208,2180 2450 4600 5830 6180 7143 7812 8520 8898 9813 10330 10740 12040 12657 13744 14940 15270 20877 22794 23602 24693 24917 26360 27549 30131 32208 35760,h# g aa tcl dh iy eh pcl p s tcl t eh r z gcl g ay hv iy bcl b eh l ow s h#,sil g aa sil dh iy eh sil p s sil t eh r z sil g ay hh iy sil b eh l ow s sil
mjdg0_sx232,3.3984375,train/dr7/mjdg0/sx232.wav,wav,,mjdg0,string,,string,,his failure to open the store by eight cost him his job,string,,0 2154 2780 3690 5348 6252 6890 8104 9232 10527 11520 11820 12440 12992 13748 14880 15660 16186 17354 17764 18464 20556 21200 21570 23160 23924 24760 25014 25963 27375 30126 31040 31400 32240 33650 35240 36464 36957 37862 38771 40120 41420 42980 44139 45005 50207 51035 51637,2154 2780 3690 5348 6252 6890 8104 9232 10527 11520 11820 12440 12992 13748 14880 15660 16186 17354 17764 18464 20556 21200 21570 23160 23924 24760 25014 25963 27375 30126 31040 31400 32240 33650 35240 36464 36957 37862 38771 40120 41420 42980 44139 45005 50207 51035 51637 54320,h# hh ih z epi f eh l y er tcl t ix q ow pcl p en dh ax s tcl t ao r bcl b ay q ey tcl t kcl k aa s tcl t ix m ix z dcl jh aa bcl b h#,sil hh ih z sil f eh l y er sil t ih ow sil p n dh ah s sil t aa r sil b ay ey sil t sil k aa s sil t ih m ih z sil jh aa sil b sil
mjdg0_si1042,2.784,train/dr7/mjdg0/si1042.wav,wav,,mjdg0,string,,string,,time and space have both become cinematic,string,,0 2200 3190 6558 7757 8353 9470 11446 12620 12790 15248 17370 17907 18612 19800 20049 22120 23320 24760 24920 25560 26320 27290 28866 30690 33211 33800 34452 35160 36440 39000 39330 39790 40440 41930 42903,2200 3190 6558 7757 8353 9470 11446 12620 12790 15248 17370 17907 18612 19800 20049 22120 23320 24760 24920 25560 26320 27290 28866 30690 33211 33800 34452 35160 36440 39000 39330 39790 40440 41930 42903 44480,h# t ay m ix n s pcl p ey s ax v bcl b ow th bcl b ix kcl k ah m s ix n ax m ae tcl t ix kcl k h#,sil t ay m ih n s sil p ey s ah v sil b ow th sil b ih sil k ah m s ih n ah m ae sil t ih sil k sil
mtab0_si1572,5.3888125,train/dr7/mtab0/si1572.wav,wav,,mtab0,string,,string,,he found an empty bench opened a newspaper and stretched his legs before him,string,,0 2071 2892 4084 5650 8419 9439 9631 11095 11899 14285 14990 16030 16530 17671 19275 19582 22347 22956 23617 27054 32812 33152 34512 35589 36079 36400 37772 37946 38811 40317 42220 43697 44425 45047 46932 48110 48561 51653 53006 53224 54747 55580 57427 57735 58430 58993 60167 60776 62942 64186 65687 65844 66453 67479 69775 70610 70766 72042 73017 73203 74364 76003 77978 78869 79660 82302 83880,2071 2892 4084 5650 8419 9439 9631 11095 11899 14285 14990 16030 16530 17671 19275 19582 22347 22956 23617 27054 32812 33152 34512 35589 36079 36400 37772 37946 38811 40317 42220 43697 44425 45047 46932 48110 48561 51653 53006 53224 54747 55580 57427 57735 58430 58993 60167 60776 62942 64186 65687 65844 66453 67479 69775 70610 70766 72042 73017 73203 74364 76003 77978 78869 79660 82302 83880 86160,h# hh iy f aw n dx eh n ae m pcl t iy bcl b eh n tcl ch pau q ow pcl p ix n dx ix n ux s pcl p ey pcl p er pau q ae n s tcl t r eh tcl ch ih z gcl g l eh gcl g z bcl b iy f ao r hh ae m h#,sil hh iy f aw n dx eh n ae m sil t iy sil b eh n sil ch sil ow sil p ih n dx ih n uw s sil p ey sil p er sil ae n s sil t r eh sil ch ih z sil g l eh sil g z sil b iy f aa r hh ae m sil
mtab0_sx312,4.704,train/dr7/mtab0/sx312.wav,wav,,mtab0,string,,string,,those answers will be straightforward if you think them through carefully first,string,,0 2052 2526 4399 5303 6260 8895 9350 9722 11358 13121 14500 15853 17225 17983 18290 19451 21000 21355 22151 22851 24280 24819 27000 29958 30984 32641 34361 34553 36021 36323 37400 39420 39869 40581 42262 43750 44423 45135 45411 46080 46642 48191 48755 49941 51057 52948 54540 55500 56658 57261 59120 60466 63271 66110 68781 70878 71326 73301,2052 2526 4399 5303 6260 8895 9350 9722 11358 13121 14500 15853 17225 17983 18290 19451 21000 21355 22151 22851 24280 24819 27000 29958 30984 32641 34361 34553 36021 36323 37400 39420 39869 40581 42262 43750 44423 45135 45411 46080 46642 48191 48755 49941 51057 52948 54540 55500 56658 57261 59120 60466 63271 66110 68781 70878 71326 73301 75200,h# dh ow z ih ae n tcl s er z w uh bcl b iy s tcl t r ey tcl f ao w er dcl d pau q ih f y ux th ih ng kcl k dh ix m epi th r ux kcl k eh r f el iy f er s tcl t h#,sil dh ow z ih ae n sil s er z w uh sil b iy s sil t r ey sil f aa w er sil d sil ih f y uw th ih ng sil k dh ih m sil th r uw sil k eh r f l iy f er s sil t sil
mtab0_sx402,3.2064375,train/dr7/mtab0/sx402.wav,wav,,mtab0,string,,string,,we'll serve rhubarb pie after rachel's talk,string,,0 2058 2847 3777 4480 7073 10010 11562 12447 13459 14430 14658 16501 17280 18970 20189 25338 25761 27659 28320 28990 29872 30969 32662 34522 35208 36619 37151 39215 41370 42190 43430 46558 47984 49741,2058 2847 3777 4480 7073 10010 11562 12447 13459 14430 14658 16501 17280 18970 20189 25338 25761 27659 28320 28990 29872 30969 32662 34522 35208 36619 37151 39215 41370 42190 43430 46558 47984 49741 51200,h# w ih l s er v r uw bcl b aa r bcl p ay q ae f tcl t axr r ey tcl ch ix l z tcl t ao kcl k h#,sil w ih l s er v r uw sil b aa r sil p ay ae f sil t er r ey sil ch ih l z sil t aa sil k sil
mtab0_sx132,3.6608125,train/dr7/mtab0/sx132.wav,wav,,mtab0,string,,string,,publicity and notoriety go hand in hand,string,,0 11950 12442 13397 14353 14560 15373 16354 18502 18900 19233 21857 23473 24753 26754 27023 27524 29542 32705 33340 33530 36418 37870 38337 40671 42110 44754 46043 46184 46393 47304 48407 50293 54089 55770 57489,11950 12442 13397 14353 14560 15373 16354 18502 18900 19233 21857 23473 24753 26754 27023 27524 29542 32705 33340 33530 36418 37870 38337 40671 42110 44754 46043 46184 46393 47304 48407 50293 54089 55770 57489 58480,h# p ah bcl b l ih s tcl t iy ae n ow dcl d er ay dcl d iy gcl g ow hv ae n dcl d ix n hv ae n hh h#,sil p ah sil b l ih s sil t iy ae n ow sil d er ay sil d iy sil g ow hh ae n sil d ih n hh ae n hh sil
mtab0_si2202,2.432,train/dr7/mtab0/si2202.wav,wav,,mtab0,string,,string,,a long long way down,string,,0 2847 3129 4925 6719 11727 14228 16370 17356 21082 23410 25013 28224 29680 30128 34673 35936,2847 3129 4925 6719 11727 14228 16370 17356 21082 23410 25013 28224 29680 30128 34673 35936 38800,h# q ey l ao ng pau l ao ng w ey dcl d aw n h#,sil ey l aa ng sil l aa ng w ey sil d aw n sil
mtab0_sx222,3.193625,train/dr7/mtab0/sx222.wav,wav,,mtab0,string,,string,,you always come up with pathological examples,string,,0 2064 3507 6182 7364 8268 9160 9871 10360 11690 13306 14740 15499 16356 17632 18787 20280 20900 22760 24450 25240 26079 28520 29012 30038 30430 31257 31969 35454 36550 37720 38720 38880 39970 42900 43559 43937 44662 46620 48948,2064 3507 6182 7364 8268 9160 9871 10360 11690 13306 14740 15499 16356 17632 18787 20280 20900 22760 24450 25240 26079 28520 29012 30038 30430 31257 31969 35454 36550 37720 38720 38880 39970 42900 43559 43937 44662 46620 48948 51040,h# y ao ix z kcl k ah m ah pcl p w ih th pcl p ae th ax l aa dcl jh ix kcl k el pau eh gcl g z ae m pcl p el z h#,sil y aa ih z sil k ah m ah sil p w ih th sil p ae th ah l aa sil jh ih sil k l sil eh sil g z ae m sil p l z sil
mtab0_si942,3.7824375,train/dr7/mtab0/si942.wav,wav,,mtab0,string,,string,,livestock must be tended every day routinely,string,,0 4227 5221 7818 8484 9953 10620 10925 13880 15645 16030 16800 17952 18960 20049 20380 21178 22560 23696 25280 26749 27000 28378 29640 30665 31562 33281 34179 34546 35374 36503 36849 41069 47277 48104 49284 50630 51721 53824 55640 56908 58678,4227 5221 7818 8484 9953 10620 10925 13880 15645 16030 16800 17952 18960 20049 20380 21178 22560 23696 25280 26749 27000 28378 29640 30665 31562 33281 34179 34546 35374 36503 36849 41069 47277 48104 49284 50630 51721 53824 55640 56908 58678 60400,h# l ay v s tcl t aa kcl k m ah s tcl b ix tcl t eh n d ix dcl d q eh v r iy dcl d ey pau r ux tcl t iy n l iy h#,sil l ay v s sil t aa sil k m ah s sil b ih sil t eh n d ih sil d eh v r iy sil d ey sil r uw sil t iy n l iy sil
mtab0_sx42,2.272,train/dr7/mtab0/sx42.wav,wav,,mtab0,string,,string,,biblical scholars argue history,string,,0 2167 2462 3661 4650 5014 5380 5842 6840 7696 9126 10723 11440 11837 14178 15248 17433 19536 21459 22774 23720 24576 25035 25984 27030 28290 29463 30945 31413 32119 32978 34420,2167 2462 3661 4650 5014 5380 5842 6840 7696 9126 10723 11440 11837 14178 15248 17433 19536 21459 22774 23720 24576 25035 25984 27030 28290 29463 30945 31413 32119 32978 34420 36240,h# b ih bcl b l ix kcl k el s kcl k aa l er z q aa r gcl g y ux hv ix s tcl t r iy h#,sil b ih sil b l ih sil k l s sil k aa l er z aa r sil g y uw hh ih s sil t r iy sil
mbth0_sx302,2.83525,train/dr7/mbth0/sx302.wav,wav,,mbth0,string,,string,,tofu is made from processed soybeans,string,,0 2190 3170 5240 7020 10819 12433 13840 15086 15997 18320 18670 18924 20350 20835 21604 22320 23370 24250 26010 27470 29530 31940 35000 35822 36010 37440 39025 40100 40542 43340,2190 3170 5240 7020 10819 12433 13840 15086 15997 18320 18670 18924 20350 20835 21604 22320 23370 24250 26010 27470 29530 31940 35000 35822 36010 37440 39025 40100 40542 43340 45280,h# t ow f uw q ih z m ey dcl d f r em pcl p r aa s eh s oy bcl b iy n tcl t s h#,sil t ow f uw ih z m ey sil d f r m sil p r aa s eh s oy sil b iy n sil t s sil
mbth0_si505,2.89925,train/dr7/mbth0/si505.wav,wav,,mbth0,string,,string,,this excellent foreign bomb takes only six,string,,0 2255 2776 3751 5463 7060 7489 7784 9323 9900 10819 11527 11864 13242 14913 16250 17209 17947 18172 22767 24191 25790 26617 28323 28699 28950 30203 31791 32292 32793 33743 36637 38851 40020 40396 43843,2255 2776 3751 5463 7060 7489 7784 9323 9900 10819 11527 11864 13242 14913 16250 17209 17947 18172 22767 24191 25790 26617 28323 28699 28950 30203 31791 32292 32793 33743 36637 38851 40020 40396 43843 46388,h# dh ih s eh kcl k s l ih n t f ao axr n bcl b aa m tcl t ey kcl k s ow n l ix s ih kcl k s h#,sil dh ih s eh sil k s l ih n t f aa er n sil b aa m sil t ey sil k s ow n l ih s ih sil k s sil
mbth0_si2102,5.17125,train/dr7/mbth0/si2102.wav,wav,,mbth0,string,,string,,he may not rise to the heights but he can get by and eventually be retired,string,,0 2040 2690 4200 5160 7000 7640 9566 10778 11864 14490 15122 15590 16500 17320 17980 19320 20511 23560 24341 27290 34100 34480 35406 35720 36631 37290 37860 38400 39310 39820 40010 41404 41814 43315 43591 48760 52162 53406 54015 54374 55766 56560 58101 58499 60166 60996 62241 64873 68210 68560 70262 71014 72360 72970 74340 76904 78840 79480 80288,2040 2690 4200 5160 7000 7640 9566 10778 11864 14490 15122 15590 16500 17320 17980 19320 20511 23560 24341 27290 34100 34480 35406 35720 36631 37290 37860 38400 39310 39820 40010 41404 41814 43315 43591 48760 52162 53406 54015 54374 55766 56560 58101 58499 60166 60996 62241 64873 68210 68560 70262 71014 72360 72970 74340 76904 78840 79480 80288 82640,h# hh iy m ey n aa q r ay z tcl t ix dh ax hv ay tcl s pau b ah dx iy kcl k ix ng gcl g eh q bcl b ay pau q ix nx iy v eh n ch ix l iy pau b iy r iy tcl t ay axr dcl d h#,sil hh iy m ey n aa r ay z sil t ih dh ah hh ay sil s sil b ah dx iy sil k ih ng sil g eh sil b ay sil ih n iy v eh n ch ih l iy sil b iy r iy sil t ay er sil d sil
mbth0_sx212,3.3984375,train/dr7/mbth0/sx212.wav,wav,,mbth0,string,,string,,i gave them several choices and let them set the priorities,string,,0 2052 2802 4110 4730 5090 7268 8350 8960 10026 11820 13240 13953 14412 15720 16420 17610 20560 22020 24200 26120 26886 27733 28066 29451 31000 32369 32680 33545 34440 35870 37080 38070 38400 39000 39900 41060 41849 43353 44481 45609 46280 46680 49400 52370,2052 2802 4110 4730 5090 7268 8350 8960 10026 11820 13240 13953 14412 15720 16420 17610 20560 22020 24200 26120 26886 27733 28066 29451 31000 32369 32680 33545 34440 35870 37080 38070 38400 39000 39900 41060 41849 43353 44481 45609 46280 46680 49400 52370 54320,h# hh ay gcl g ey dh ax m s eh v r el tcl ch oy s ih z q ax n l eh tcl dh ix m s eh tcl dh ax pcl p r ay er r axr dx iy s h#,sil hh ay sil g ey dh ah m s eh v r l sil ch oy s ih z ah n l eh sil dh ih m s eh sil dh ah sil p r ay er r er dx iy s sil
mbth0_sx392,3.2319999999999998,train/dr7/mbth0/sx392.wav,wav,,mbth0,string,,string,,a young mouse scampered across the field and disappeared,string,,0 3559 4302 5681 7394 8400 9357 12310 14830 15390 15950 18369 18840 19610 19920 21320 21720 22600 23380 24580 25353 26900 28710 29240 31480 33773 35479 36152 36408 37221 38081 38550 38730 39940 41410 42040 43170 44070 45627 48120 48680 49470,3559 4302 5681 7394 8400 9357 12310 14830 15390 15950 18369 18840 19610 19920 21320 21720 22600 23380 24580 25353 26900 28710 29240 31480 33773 35479 36152 36408 37221 38081 38550 38730 39940 41410 42040 43170 44070 45627 48120 48680 49470 51600,h# ax y ah ng m aw s kcl k ae m pcl p er dx ix kcl k r ao s ax f iy l dcl d ix n dcl d ih s ax pcl p ih er dcl d h#,sil ah y ah ng m aw s sil k ae m sil p er dx ih sil k r aa s ah f iy l sil d ih n sil d ih s ah sil p ih er sil d sil
mbth0_sx122,3.609625,train/dr7/mbth0/sx122.wav,wav,,mbth0,string,,string,,encyclopedias seldom present anecdotal evidence,string,,0 2501 3342 3930 5520 7080 7820 8362 8689 9400 10400 11230 12840 13320 14955 17130 19590 21053 21800 22308 22609 23622 24229 25030 25500 26043 27130 28031 30610 31194 31916 33600 35560 36040 37480 39180 39440 41771 42360 44204 46058 47244 48040 49000 49400 50640 51149 52150 55720,2501 3342 3930 5520 7080 7820 8362 8689 9400 10400 11230 12840 13320 14955 17130 19590 21053 21800 22308 22609 23622 24229 25030 25500 26043 27130 28031 30610 31194 31916 33600 35560 36040 37480 39180 39440 41771 42360 44204 46058 47244 48040 49000 49400 50640 51149 52150 55720 57680,h# ix n s ay kcl k l ax pcl p iy dx iy ix s eh l dcl d ax m pcl p r iy z eh n q pau ae nx ih kcl d ow dx el q eh v ix dx ix n tcl s h#,sil ih n s ay sil k l ah sil p iy dx iy ih s eh l sil d ah m sil p r iy z eh n sil ae n ih sil d ow dx l eh v ih dx ih n sil s sil
mbth0_si757,2.105625,train/dr7/mbth0/si757.wav,wav,,mbth0,string,,string,,stoneware clay for tiles,string,,0 2300 4600 5150 5660 7895 8689 9240 10610 11720 12870 13940 14830 17400 19020 19880 20690 21650 24898 28281 31600,2300 4600 5150 5660 7895 8689 9240 10610 11720 12870 13940 14830 17400 19020 19880 20690 21650 24898 28281 31600 33600,h# s tcl t ow n w eh r kcl k l ey f axr tcl t ay el s h#,sil s sil t ow n w eh r sil k l ey f er sil t ay l s sil
mbth0_sx32,2.7968125,train/dr7/mbth0/sx32.wav,wav,,mbth0,string,,string,,it's fun to roast marshmallows on a gas burner,string,,0 3123 3960 4570 5680 6810 8360 9320 9800 10800 11613 12825 14600 16125 16880 17600 19300 20040 21520 22205 22583 23895 24898 27253 28140 29493 29994 31120 31900 32099 35080 36440 37520 37810 39627 40140 41373,3123 3960 4570 5680 6810 8360 9320 9800 10800 11613 12825 14600 16125 16880 17600 19300 20040 21520 22205 22583 23895 24898 27253 28140 29493 29994 31120 31900 32099 35080 36440 37520 37810 39627 40140 41373 44640,h# ix tcl s f ah n tcl t axr r ow s epi m aa r sh epi m eh l ow z ah nx ax gcl g ae s bcl b er nx axr h#,sil ih sil s f ah n sil t er r ow s sil m aa r sh sil m eh l ow z ah n ah sil g ae s sil b er n er sil
mjai0_sx344,2.329625,train/dr7/mjai0/sx344.wav,wav,,mjai0,string,,string,,i know i didn't meet her early enough,string,,0 1960 3260 4584 6067 9078 10523 11220 11620 12532 12874 14409 15289 16920 17220 17840 18660 20524 21566 22976 24438 25942 26736 27768 31880 34631,1960 3260 4584 6067 9078 10523 11220 11620 12532 12874 14409 15289 16920 17220 17840 18660 20524 21566 22976 24438 25942 26736 27768 31880 34631 37200,h# q ay n ow ay dcl d ih dcl en m iy tcl t hh axr q er l iy ih n ah f h#,sil ay n ow ay sil d ih sil n m iy sil t hh er er l iy ih n ah f sil
mjai0_sx434,2.2528125,train/dr7/mjai0/sx434.wav,wav,,mjai0,string,,string,,each stag surely finds a big fawn,string,,0 2077 2576 3640 4270 5560 6809 7540 7870 10760 11340 13646 15000 15931 17000 18680 20592 21200 21488 22363 22680 23360 23689 25000 25530 25818 28070 31941 33205,2077 2576 3640 4270 5560 6809 7540 7870 10760 11340 13646 15000 15931 17000 18680 20592 21200 21488 22363 22680 23360 23689 25000 25530 25818 28070 31941 33205 36000,h# q iy tcl ch s tcl t ae gcl sh er l iy f ay n dcl z ax-h bcl b ih gcl g f ao n h#,sil iy sil ch s sil t ae sil sh er l iy f ay n sil z ah sil b ih sil g f aa n sil
mjai0_si682,4.473625,train/dr7/mjai0/si682.wav,wav,,mjai0,string,,string,,often they are able to get in only because the area is declining economically,string,,0 9240 9858 11134 11920 12320 13065 13719 14565 14764 16000 17555 18680 20040 20781 20954 21560 22190 22970 23481 23990 24450 25357 25880 26120 26890 28800 29609 30744 32751 33374 33887 34600 35360 35620 36160 37030 37810 38560 39459 40044 40639 41749 42508 44137 45475 46810 48290 48880 49200 49600 50530 51650 52376 54293 54979 56210 56862 57440 58440 59310 59900 60237 61141 63354 63960 64838 65840 66840 67865 69000,9240 9858 11134 11920 12320 13065 13719 14565 14764 16000 17555 18680 20040 20781 20954 21560 22190 22970 23481 23990 24450 25357 25880 26120 26890 28800 29609 30744 32751 33374 33887 34600 35360 35620 36160 37030 37810 38560 39459 40044 40639 41749 42508 44137 45475 46810 48290 48880 49200 49600 50530 51650 52376 54293 54979 56210 56862 57440 58440 59310 59900 60237 61141 63354 63960 64838 65840 66840 67865 69000 71520,h# q ao f tcl t ax n dh eh r q ey bcl b el tcl t ix gcl g ih tcl t q ih n q ow n l ix bcl b iy kcl k ah z dh ix q eh r ih ix z dcl d ix kcl k l ay n iy ng q eh kcl k ix n aa m ix kcl k l iy h#,sil aa f sil t ah n dh eh r ey sil b l sil t ih sil g ih sil t ih n ow n l ih sil b iy sil k ah z dh ih eh r ih ih z sil d ih sil k l ay n iy ng eh sil k ih n aa m ih sil k l iy sil
mjai0_sx254,1.9008125,train/dr7/mjai0/sx254.wav,wav,,mjai0,string,,string,,do they allow atheists in church,string,,0 2308 3062 3318 3760 5221 5720 6866 9160 10161 11960 13330 14245 15093 18050 18840 19920 20176 21723 24229 25217 27450,2308 3062 3318 3760 5221 5720 6866 9160 10161 11960 13330 14245 15093 18050 18840 19920 20176 21723 24229 25217 27450 30320,h# t ix dh ey ix l aw q ey th iy ix s ix n tcl ch er tcl ch h#,sil t ih dh ey ih l aw ey th iy ih s ih n sil ch er sil ch sil
mjai0_si1604,2.6944375,train/dr7/mjai0/si1604.wav,wav,,mjai0,string,,string,,he believed that brave boys didn't cry,string,,0 2200 3000 4241 4716 4953 5389 6616 8544 9432 10350 11257 13130 13470 14285 16494 17640 18330 18790 21880 22900 23760 24440 25225 25732 27669 29060 30270 31913 36840,2200 3000 4241 4716 4953 5389 6616 8544 9432 10350 11257 13130 13470 14285 16494 17640 18330 18790 21880 22900 23760 24440 25225 25732 27669 29060 30270 31913 36840 43040,h# hh iy bcl b ax l iy v dh eh tcl b r ey v bcl b oy z dcl d ih dcl en tcl k r ay h#,sil hh iy sil b ah l iy v dh eh sil b r ey v sil b oy z sil d ih sil n sil k r ay sil
